epoch,train_loss,val_ter_pct,epoch_seconds
1,25.20669281048601,100.55627665492304,321.87024188041687
2,22.88484145412926,96.73651029111812,317.8213589191437
3,22.35331673448493,95.71666975709253,318.7581236362457
4,12.78877043790844,100.0,316.66136169433594
5,5.007544393299007,100.0,313.9911186695099
6,4.984381086686078,100.0,318.2558846473694
7,4.973908583323161,100.0,316.45132184028625
8,4.970217527127733,100.0,317.61291003227234
