epoch,train_loss,val_ter_pct,epoch_seconds
1,3.5497023384778106,99.70331911737438,358.13023829460144
2,3.236298756105225,96.18023363619507,360.3852093219757
3,3.171191845287462,201.46486185796402,360.7138373851776
4,3.1566951221444692,96.56962729464121,357.15233063697815
5,3.1339462077250335,128.01780085295752,357.8472623825073
6,3.1380736340327755,113.66586315594289,357.8459711074829
7,3.1218645592697527,118.67235305025032,358.57935786247253
8,3.120944892658907,116.243278323753,359.1301510334015
