epoch,train_loss,val_ter_pct,epoch_seconds
1,28.985025662334024,122.47357685889115,57.69926595687866
2,15.916312838802819,100.0,57.26475763320923
3,5.310204241456104,98.46096792137956,57.45881462097168
4,5.063364373535669,94.88225477470795,57.55393195152283
5,4.9243327830018115,94.93788244020026,57.48604416847229
6,4.909837863024543,94.67828666790284,57.29474425315857
7,4.896167164757138,94.27035045429261,57.39744019508362
8,4.895431479820016,94.25180789912851,57.67189574241638
